"Age","Gender","Weight (kg)","Height (m)","Max_BPM","Avg_BPM","Resting_BPM","Session_Duration (hours)","Calories_Burned","Workout_Type","Fat_Percentage","Water_Intake (liters)","Workout_Frequency (days/week)","Experience_Level","BMI"
"54","0","55.2","1.71","164.0","152.0","67.0","0.77","579","2.0","24.4","2.8","2.0","1.0","18.88"
"49","0","46.5","1.72","169.0","120.0","72.0","1.4","832","0.0","22.2","2.6","4.0","2.0","15.72"
"26","1","70.9","1.66","184.0","125.0","68.0","0.81","506","1.0","28.9","1.7","3.0","1.0","25.73"
"58","0","74.6","1.75","193.0","137.0","58.0","1.09","739","1.0","24.2","2.9","2.0","1.0","24.36"
"52","0","45.1","1.72","196.0","129.0","70.0","0.93","594","2.0","27.5","3.3","2.0","1.0","15.24"
"36","0","99.9","1.99","189.0","147.0","73.0","1.33","1075","0.0","20.9","2.5","3.0","1.0","25.23"
"33","0","117","1.61","166.0","130.0","55.0","1.04","744","1.0","25.1","2.4","3.0","2.0","45.14"
"20","1","75.9","1.73","165.0","152.0","63.0","1.39","1056","3.0","30.6","2.1","4.0","2.0","25.36"
"37","1","71.2","1.64","162.0","120.0","73.0","1.11","666","1.0","29.9","1.7","3.0","2.0","26.47"
"41","0","78.8","1.72","172.0","132.0","62.0","1.01","660","2.0","27.3","3.1","4.0","2.0","26.64"
"50","0","50.6","1.69","162.0","156.0","60.0","1.31","1012","2.0","23.8","3.0","2.0","1.0","17.72"
"41","0","82.5","1.79","185.0","139.0","61.0","1.69","1163","2.0","14.7","3.5","4.0","3.0","25.75"
"28","0","108.5","1.79","183.0","120.0","68.0","1.33","878","1.0","24.8","2.1","4.0","2.0","33.86"
"25","0","49.9","1.98","165.0","122.0","68.0","1.15","772","0.0","25.7","2.1","3.0","2.0","12.73"
"53","0","125.1","1.91","171.0","137.0","70.0","0.52","353","3.0","28.3","3.1","2.0","1.0","34.29"
"55","1","79.7","1.66","195.0","160.0","68.0","1.06","763","2.0","27.8","1.9","2.0","1.0","28.92"
"57","0","126.8","1.63","161.0","133.0","73.0","0.96","632","0.0","20.8","2.1","2.0","1.0","47.72"
"37","1","54.6","1.57","170.0","150.0","62.0","1.31","982","3.0","32.1","2.4","3.0","1.0","22.15"
"52","1","47.8","1.54","198.0","146.0","63.0","1.34","880","2.0","29.8","1.9","3.0","2.0","20.16"
"42","0","97.9","1.91","193.0","136.0","73.0","1.01","680","3.0","29","2.8","3.0","2.0","26.84"
"52","1","63.1","1.54","185.0","165.0","67.0","1.36","1010","3.0","34.8","1.8","3.0","2.0","26.61"
"42","1","72.4","1.69","177.0","148.0","61.0","1.07","713","0.0","29","2.3","3.0","2.0","25.35"
"46","1","58.9","1.7","180.0","155.0","53.0","1.52","1060","3.0","17.1","2.7","4.0","3.0","20.38"
"35","1","50.4","1.6","195.0","156.0","59.0","1.03","803","2.0","29.1","1.9","4.0","2.0","19.69"
"35","1","64.2","1.59","199.0","145.0","66.0","1.63","1182","0.0","16.6","2.7","5.0","3.0","25.39"
"19","1","58.8","1.77","181.0","136.0","53.0","1.4","952","1.0","32.8","2.7","2.0","1.0","18.77"
"52","0","105.2","1.62","189.0","141.0","61.0","1.36","949","1.0","27.6","3.2","3.0","1.0","40.09"
"33","1","45.9","1.5","189.0","144.0","62.0","0.92","662","0.0","29.8","1.7","3.0","1.0","20.4"
"58","1","65.2","1.63","167.0","121.0","53.0","1.12","610","1.0","25.4","2.0","3.0","2.0","24.54"
"53","1","56.3","1.79","193.0","141.0","59.0","1.52","964","3.0","16.5","2.7","5.0","3.0","17.57"
"50","0","90","1.7","168.0","124.0","74.0","0.81","497","2.0","22.9","2.7","2.0","1.0","31.14"
"21","1","60","1.7","179.0","123.0","52.0","1.97","1212","3.0","19.1","2.7","5.0","3.0","20.76"
"50","0","51.5","1.71","199.0","155.0","64.0","1.48","1136","0.0","20.9","2.9","2.0","1.0","17.61"
"31","1","63.1","1.64","184.0","125.0","51.0","1.54","962","2.0","19","2.7","4.0","3.0","23.46"
"38","0","91.5","1.77","178.0","140.0","74.0","0.8","616","0.0","26.7","3.4","2.0","1.0","29.21"
"37","0","48.7","1.67","164.0","132.0","74.0","1.39","1009","0.0","27.3","3.0","2.0","1.0","17.46"
"25","1","57.8","1.56","170.0","156.0","66.0","1.35","1053","0.0","29.3","1.6","3.0","2.0","23.75"
"24","1","42","1.75","174.0","144.0","55.0","0.83","598","3.0","31.8","2.3","3.0","1.0","13.71"
"20","0","128.4","1.92","167.0","145.0","57.0","0.63","502","2.0","26.1","2.0","2.0","1.0","34.83"
"34","1","74.2","1.57","178.0","158.0","52.0","1.47","1161","2.0","32.7","2.4","3.0","1.0","30.1"
"50","0","89.6","1.68","182.0","139.0","74.0","1.79","1232","2.0","12.2","3.5","5.0","3.0","31.75"
"29","0","125.9","2","186.0","152.0","67.0","1.36","1137","3.0","24.7","3.1","4.0","2.0","31.48"
"39","0","105.5","1.99","199.0","133.0","71.0","0.81","593","1.0","26.4","2.5","2.0","1.0","26.64"
"39","0","93.4","1.7","191.0","155.0","50.0","1.1","938","3.0","21.1","2.5","4.0","2.0","32.32"
"47","0","82.1","1.84","185.0","136.0","65.0","1.37","922","3.0","24.4","3.4","4.0","2.0","24.25"
"55","1","42.9","1.69","186.0","140.0","56.0","0.9","567","0.0","34.7","2.4","2.0","1.0","15.02"
"55","0","128.4","1.68","178.0","165.0","52.0","1.13","923","2.0","20.4","2.6","4.0","2.0","45.49"
"25","0","112.4","1.96","188.0","135.0","72.0","1.42","1054","2.0","23.2","2.5","2.0","1.0","29.26"
"44","1","77.7","1.79","198.0","165.0","53.0","1.41","1047","1.0","28.1","2.2","3.0","1.0","24.25"
"44","0","89.3","1.99","192.0","135.0","58.0","1.4","936","1.0","26.3","2.0","4.0","2.0","22.55"
"51","1","70.3","1.55","178.0","139.0","54.0","1.4","876","0.0","26.1","1.6","3.0","1.0","29.26"
"38","1","59.1","1.72","196.0","148.0","68.0","1.07","792","2.0","31.3","1.7","3.0","2.0","19.98"
"47","1","49.9","1.69","178.0","147.0","64.0","1.48","979","1.0","26","1.7","3.0","2.0","17.47"
"50","0","101.7","1.67","192.0","127.0","57.0","0.53","333","1.0","20.9","2.9","2.0","1.0","36.47"
"45","0","93","1.91","175.0","143.0","55.0","1.03","729","2.0","27.3","3.7","3.0","2.0","25.49"
"50","0","87.4","1.6","182.0","122.0","67.0","0.77","465","3.0","23.2","3.1","2.0","1.0","34.14"
"22","1","55.1","1.61","166.0","144.0","68.0","1.62","1166","1.0","19.9","2.7","4.0","3.0","21.26"
"36","0","123.7","1.69","185.0","138.0","73.0","1.3","987","2.0","20.4","2.1","4.0","2.0","43.31"
"21","1","61.3","1.57","191.0","152.0","64.0","1.94","1474","1.0","17.2","2.7","4.0","3.0","24.87"
"52","0","72.3","1.94","171.0","121.0","56.0","1.46","874","0.0","21.1","2.9","3.0","2.0","19.21"
"34","1","69.2","1.53","167.0","134.0","59.0","1.36","911","1.0","28.5","2.1","2.0","1.0","29.56"
"45","0","81.4","1.61","164.0","141.0","55.0","1.14","796","2.0","30","2.2","4.0","2.0","31.4"
"47","0","84.8","1.86","187.0","129.0","63.0","1.85","1181","1.0","14.4","3.5","5.0","3.0","24.51"
"46","0","55.1","1.72","164.0","137.0","66.0","1.43","970","0.0","20.5","3.6","3.0","2.0","18.62"
"23","1","59","1.78","185.0","141.0","58.0","1.67","1177","0.0","17.8","2.7","5.0","3.0","18.62"
"52","1","64.9","1.51","164.0","165.0","68.0","1.83","1359","1.0","18.2","2.7","4.0","3.0","28.46"
"58","0","109.7","1.75","181.0","168.0","54.0","1.01","840","1.0","22.1","2.7","2.0","1.0","35.82"
"54","0","78.4","1.9","174.0","146.0","72.0","0.81","585","0.0","21.5","3.7","2.0","1.0","21.72"
"41","1","76.7","1.79","172.0","132.0","56.0","1.4","832","0.0","34","2.0","4.0","2.0","23.94"
"46","1","63.1","1.61","187.0","152.0","68.0","1","684","3.0","34.7","2.2","4.0","2.0","24.34"
"48","1","62.9","1.58","192.0","124.0","69.0","1.98","1105","3.0","20","2.7","4.0","3.0","25.2"
"52","0","85.6","1.74","182.0","145.0","56.0","1.84","1321","0.0","13.9","3.5","4.0","3.0","28.27"
"50","1","66.3","1.57","192.0","132.0","73.0","1.25","742","1.0","31.6","1.6","2.0","1.0","26.9"
"38","0","61.3","1.97","177.0","146.0","51.0","1.37","1100","2.0","23.5","2.8","3.0","1.0","15.8"
"49","1","44.1","1.65","189.0","133.0","74.0","1.16","694","1.0","26.7","1.8","4.0","2.0","16.2"
"40","0","63.8","1.62","185.0","143.0","72.0","1.3","1022","1.0","20.8","3.4","2.0","1.0","24.31"
"50","1","55.4","1.55","175.0","122.0","65.0","1.85","1016","3.0","18.5","2.7","4.0","3.0","23.06"
"20","1","74.7","1.58","172.0","166.0","62.0","1.04","863","3.0","32.8","2.4","3.0","2.0","29.92"
"35","1","78","1.67","198.0","168.0","57.0","1.13","949","3.0","33.3","2.5","4.0","2.0","27.97"
"42","1","57.5","1.67","192.0","149.0","55.0","1.14","764","0.0","34.1","2.4","2.0","1.0","20.62"
"59","1","60.7","1.73","185.0","154.0","55.0","1.03","714","0.0","33.8","2.5","3.0","2.0","20.28"
"48","0","69","1.74","160.0","167.0","58.0","1.48","1223","1.0","30","2.3","3.0","2.0","22.79"
"20","1","75.8","1.78","197.0","133.0","53.0","1.42","944","1.0","27.4","2.0","4.0","2.0","23.92"
"57","1","75.7","1.63","161.0","131.0","60.0","0.69","407","2.0","32.6","2.3","3.0","1.0","28.49"
"41","1","71.2","1.64","165.0","147.0","54.0","1.42","939","1.0","30.9","2.3","3.0","2.0","26.47"
"49","0","85","1.68","197.0","163.0","74.0","1.82","1468","1.0","11.3","3.5","4.0","3.0","30.12"
"39","1","63.6","1.56","183.0","148.0","66.0","1.22","903","3.0","34.8","2.4","2.0","1.0","26.13"
"40","0","73.2","1.94","177.0","162.0","69.0","0.81","722","3.0","29","2.4","2.0","1.0","19.45"
"19","1","48.3","1.52","186.0","136.0","56.0","0.96","653","3.0","26.3","1.6","2.0","1.0","20.91"
"44","1","42.8","1.78","167.0","159.0","64.0","1.49","1066","3.0","25.3","2.6","3.0","2.0","13.51"
"59","0","88.1","1.76","187.0","168.0","74.0","1.35","1123","3.0","26.9","3.0","3.0","2.0","28.44"
"19","1","72.4","1.75","169.0","140.0","64.0","1.2","840","2.0","31","1.7","4.0","2.0","23.64"
"43","0","73.2","1.88","176.0","142.0","63.0","1.17","822","2.0","29.4","3.3","3.0","1.0","20.71"
"34","0","110.5","1.86","188.0","139.0","62.0","1.42","1086","2.0","22.3","3.6","2.0","1.0","31.94"
"57","1","46.1","1.76","165.0","130.0","60.0","1.44","842","3.0","25.8","1.7","3.0","2.0","14.88"
"50","0","90.8","1.71","173.0","153.0","62.0","1.07","810","0.0","22.6","3.4","4.0","2.0","31.05"
"26","1","59.3","1.51","181.0","129.0","71.0","1.7","1096","3.0","15.1","2.7","5.0","3.0","26.01"
"56","1","45.1","1.73","165.0","129.0","73.0","0.83","482","3.0","25.4","2.6","3.0","1.0","15.07"
"46","0","45","1.77","185.0","162.0","58.0","1.48","1187","2.0","29.1","3.6","3.0","2.0","14.36"
"59","0","89.4","1.62","198.0","125.0","59.0","1.43","885","3.0","23.5","3.6","3.0","2.0","34.06"
"43","0","127.7","1.69","171.0","155.0","53.0","1.14","875","2.0","24.1","2.9","3.0","2.0","44.71"
"52","0","70.9","1.72","194.0","143.0","66.0","1.31","927","3.0","20.2","2.6","3.0","2.0","23.97"
"42","1","49.2","1.5","173.0","131.0","63.0","1.15","678","1.0","27.7","1.5","3.0","2.0","21.87"
"41","1","62.3","1.79","181.0","162.0","73.0","1.99","1451","0.0","19","2.7","5.0","3.0","19.44"
"30","0","64.1","1.87","182.0","142.0","67.0","0.64","500","0.0","26.2","2.1","2.0","1.0","18.33"
"24","1","69.7","1.75","166.0","146.0","60.0","1.41","1029","2.0","32.5","2.0","3.0","1.0","22.76"
"53","1","56.9","1.59","199.0","164.0","65.0","1.49","1100","1.0","29.5","2.0","3.0","2.0","22.51"
"37","1","53","1.71","184.0","156.0","50.0","1.13","881","0.0","28.1","1.7","4.0","2.0","18.13"
"18","1","72.7","1.55","172.0","125.0","56.0","0.84","525","2.0","29.8","2.0","3.0","1.0","30.26"
"25","0","76.5","1.96","180.0","120.0","59.0","0.67","442","3.0","23.2","2.3","3.0","1.0","19.91"
"33","0","113.6","1.99","169.0","125.0","58.0","1.38","949","3.0","28.4","3.4","2.0","1.0","28.69"
"31","1","62.5","1.62","168.0","169.0","74.0","1.56","1318","1.0","16.5","2.7","4.0","3.0","23.81"
"29","0","95.2","1.86","174.0","141.0","52.0","0.64","496","0.0","26.6","2.5","2.0","1.0","27.52"
"40","0","51.7","1.82","161.0","160.0","71.0","0.9","792","3.0","21.4","3.0","3.0","1.0","15.61"
"32","0","105.3","1.67","184.0","143.0","72.0","0.57","448","2.0","26.9","2.9","3.0","1.0","37.76"
"45","1","71.2","1.68","172.0","144.0","63.0","1.37","888","3.0","34.1","1.6","3.0","1.0","25.23"
"51","1","78.1","1.51","193.0","134.0","74.0","0.92","555","3.0","31.1","2.6","3.0","1.0","34.25"
"19","1","50.6","1.68","193.0","145.0","64.0","1.21","877","0.0","30.6","2.1","3.0","2.0","17.93"
"49","0","70.2","1.89","194.0","127.0","51.0","0.7","440","0.0","29.6","2.6","3.0","1.0","19.65"
"40","1","62.6","1.53","197.0","143.0","73.0","1.93","1380","2.0","18.1","2.7","5.0","3.0","26.74"
"39","1","60.6","1.65","162.0","167.0","63.0","0.92","768","1.0","27.6","1.7","3.0","1.0","22.26"
"42","0","76.4","1.97","165.0","157.0","65.0","1.14","886","1.0","22.9","2.6","3.0","2.0","19.69"
"39","1","63.3","1.71","178.0","125.0","56.0","1.88","1175","3.0","18.5","2.7","4.0","3.0","21.65"
"39","1","68.6","1.64","162.0","154.0","53.0","1.33","1024","2.0","32.4","1.5","3.0","2.0","25.51"
"59","0","123.3","1.88","177.0","161.0","67.0","1.3","1036","1.0","23","2.6","4.0","2.0","34.89"
"23","0","107","1.94","198.0","120.0","73.0","1.35","891","1.0","23.5","2.9","2.0","1.0","28.43"
"32","0","68.3","1.92","168.0","165.0","54.0","1.42","1289","3.0","29.9","3.5","2.0","1.0","18.53"
"54","1","47.8","1.6","171.0","155.0","55.0","1.19","830","2.0","26","2.3","4.0","2.0","18.67"
"50","1","58.4","1.79","164.0","131.0","56.0","1.6","943","1.0","17","2.7","4.0","3.0","18.23"
"25","1","74.3","1.71","162.0","157.0","64.0","1.43","1123","0.0","25.6","1.6","3.0","2.0","25.41"
"22","0","106.8","1.82","170.0","130.0","50.0","1","715","0.0","28.2","2.3","4.0","2.0","32.24"
"56","0","125.5","1.8","189.0","131.0","73.0","1.26","817","3.0","20.9","2.7","4.0","2.0","38.73"
"21","1","55.2","1.55","163.0","161.0","53.0","1.37","1103","3.0","31.7","1.7","4.0","2.0","22.98"
"23","1","71.4","1.72","164.0","169.0","74.0","1.25","1056","3.0","25.6","1.5","2.0","1.0","24.13"
"49","0","77.7","1.61","160.0","158.0","50.0","1.03","806","3.0","26.7","3.4","3.0","2.0","29.98"
"47","0","88.4","1.6","186.0","126.0","60.0","1.86","1160","1.0","14.2","3.5","5.0","3.0","34.53"
"52","0","104.8","1.99","187.0","130.0","67.0","0.93","598","2.0","24","2.0","2.0","1.0","26.46"
"57","0","82.2","1.69","188.0","155.0","63.0","1.15","882","3.0","25.2","3.4","4.0","2.0","28.78"
"33","1","68.2","1.75","177.0","150.0","71.0","0.85","638","3.0","29","1.7","2.0","1.0","22.27"
"30","0","91.4","1.99","171.0","152.0","60.0","1.37","1145","1.0","23","3.7","3.0","2.0","23.08"
"59","1","42.1","1.65","172.0","132.0","59.0","1.22","725","3.0","33","2.2","2.0","1.0","15.46"
"47","1","68.7","1.76","161.0","137.0","66.0","1.37","845","3.0","27.7","2.4","3.0","2.0","22.18"
"36","1","47.2","1.74","196.0","160.0","53.0","1.5","1200","2.0","32.2","1.6","4.0","2.0","15.59"
"34","0","92","1.76","175.0","143.0","73.0","0.73","574","0.0","22.1","3.5","3.0","1.0","29.7"
"36","0","56.2","1.95","183.0","128.0","64.0","1.09","767","3.0","22.5","3.4","4.0","2.0","14.78"
"45","0","58.4","1.72","194.0","150.0","65.0","1.31","973","1.0","23.4","3.1","4.0","2.0","19.74"
"43","0","82.9","1.95","181.0","160.0","70.0","1.9","1505","2.0","12.9","3.5","5.0","3.0","21.8"
"54","1","66.9","1.74","195.0","129.0","62.0","1.24","720","1.0","29.5","2.1","2.0","1.0","22.1"
"43","0","66.3","1.85","170.0","121.0","58.0","1.18","707","2.0","27.5","3.2","2.0","1.0","19.37"
"40","0","93.6","1.93","188.0","157.0","60.0","1.38","1192","2.0","22.1","2.0","3.0","1.0","25.13"
"26","1","64.1","1.5","194.0","134.0","60.0","1.93","1293","3.0","15.1","2.7","5.0","3.0","28.49"
"29","0","86.7","1.62","174.0","122.0","55.0","1.52","1020","3.0","13.9","3.5","4.0","3.0","33.04"
"18","1","62","1.59","190.0","162.0","50.0","1.23","996","3.0","33.2","2.2","4.0","2.0","24.52"
"18","1","58.1","1.61","175.0","150.0","71.0","1.9","1425","0.0","15.3","2.7","4.0","3.0","22.41"
"51","1","64.9","1.6","169.0","125.0","55.0","1.49","838","0.0","31.1","2.5","4.0","2.0","25.35"
"49","1","69.3","1.62","191.0","122.0","62.0","1.14","626","1.0","28.8","1.9","4.0","2.0","26.41"
"42","1","42.7","1.74","161.0","130.0","71.0","1.04","608","3.0","32.9","1.6","3.0","1.0","14.1"
"57","1","51.4","1.63","183.0","134.0","73.0","1.2","724","0.0","33.7","2.0","4.0","2.0","19.35"
"18","1","67.4","1.6","182.0","164.0","71.0","0.6","492","3.0","33.5","2.4","3.0","1.0","26.33"
"33","1","55.6","1.61","161.0","147.0","54.0","1.77","1301","0.0","18.9","2.7","4.0","3.0","21.45"
"56","0","125.3","1.86","197.0","129.0","64.0","1","639","0.0","22.7","2.2","3.0","2.0","36.22"
"22","0","102.1","1.85","190.0","157.0","67.0","1.48","1278","2.0","28.1","2.4","4.0","2.0","29.83"
"39","0","61.9","1.77","199.0","166.0","69.0","1.32","1205","3.0","25.3","2.3","3.0","1.0","19.76"
"46","0","108.8","1.64","185.0","169.0","63.0","1.4","1171","3.0","20.5","3.4","3.0","1.0","40.45"
"20","1","51.1","1.58","188.0","169.0","64.0","0.5","422","0.0","29.6","1.6","2.0","1.0","20.47"
"29","0","81.7","1.99","162.0","126.0","54.0","1.45","1005","3.0","29.4","3.2","2.0","1.0","20.63"
"43","1","42.7","1.66","173.0","134.0","53.0","0.73","440","0.0","33.9","1.9","2.0","1.0","15.5"
"33","0","81.8","1.99","184.0","137.0","51.0","1.59","1198","3.0","10.5","3.5","4.0","3.0","20.66"
"54","0","54.6","1.76","160.0","137.0","56.0","1.28","868","2.0","27.4","3.3","4.0","2.0","17.63"
"39","0","107.7","1.88","162.0","160.0","59.0","0.72","634","3.0","28.1","3.6","2.0","1.0","30.47"
"46","1","56.9","1.6","185.0","143.0","65.0","0.88","566","2.0","27.7","1.6","3.0","1.0","22.23"
"31","0","78.8","1.71","177.0","121.0","59.0","1.49","992","1.0","24.7","2.5","4.0","2.0","26.95"
"45","1","48.2","1.64","168.0","159.0","67.0","1.25","894","3.0","32.1","2.5","4.0","2.0","17.92"
"22","1","50.7","1.59","197.0","139.0","66.0","1.27","883","3.0","29.4","1.8","3.0","2.0","20.05"
"47","0","86.6","1.99","182.0","153.0","70.0","1.98","1500","3.0","10.6","3.5","4.0","3.0","21.87"
"22","0","96.3","1.63","180.0","162.0","62.0","1.35","1203","2.0","27.1","2.4","4.0","2.0","36.25"
"29","0","80.8","1.98","160.0","145.0","50.0","1.65","1316","3.0","14.6","3.5","5.0","3.0","20.61"
"33","1","58","1.53","180.0","126.0","50.0","1.84","1159","3.0","18.3","2.7","5.0","3.0","24.78"
"43","0","95.9","1.85","186.0","157.0","64.0","1.28","995","0.0","27.7","3.4","2.0","1.0","28.02"
"43","1","61.5","1.58","165.0","149.0","50.0","1.86","1247","1.0","16.8","2.7","5.0","3.0","24.64"
"38","1","40.6","1.79","195.0","161.0","55.0","0.62","499","2.0","26.8","2.7","2.0","1.0","12.67"
"56","0","82.5","1.87","187.0","124.0","74.0","1.51","927","0.0","13.2","3.5","5.0","3.0","23.59"
"53","0","105.1","1.84","176.0","130.0","62.0","0.69","444","2.0","23.3","2.9","3.0","1.0","31.04"
"50","1","58.1","1.58","199.0","120.0","50.0","1.93","1042","0.0","19.3","2.7","5.0","3.0","23.27"
"47","1","61","1.76","162.0","153.0","54.0","1.54","1060","1.0","15.6","2.7","5.0","3.0","19.69"
"54","1","64.5","1.53","171.0","120.0","58.0","1.74","940","0.0","17.2","2.7","4.0","3.0","27.55"
"40","0","58.2","1.98","198.0","138.0","74.0","1.43","1085","2.0","24","2.5","3.0","2.0","14.85"
"27","1","69.5","1.76","171.0","121.0","66.0","0.94","569","3.0","34.4","2.0","3.0","1.0","22.44"
"22","0","62.2","1.84","161.0","140.0","65.0","0.51","393","3.0","21.5","2.3","3.0","1.0","18.37"
"53","1","68","1.7","181.0","139.0","57.0","1.06","663","1.0","25.1","2.4","4.0","2.0","23.53"
"51","1","56.3","1.5","182.0","142.0","66.0","1.43","914","2.0","27.4","2.4","3.0","1.0","25.02"
"48","0","94.5","1.7","189.0","140.0","64.0","1.01","700","2.0","28.2","3.5","3.0","2.0","32.7"
"27","1","58","1.79","164.0","143.0","73.0","1.39","994","2.0","27.1","1.5","2.0","1.0","18.1"
"36","0","84","1.94","168.0","123.0","50.0","1.8","1218","1.0","11.2","3.5","5.0","3.0","22.32"
"49","0","61","1.87","180.0","131.0","61.0","1.14","739","3.0","21.3","3.0","4.0","2.0","17.44"
"18","1","64.8","1.53","170.0","141.0","54.0","1.98","1396","0.0","18.6","2.7","5.0","3.0","27.68"
"22","0","45.7","1.77","164.0","139.0","73.0","1.04","795","1.0","20.7","2.4","3.0","1.0","14.59"
"21","0","80.9","1.9","194.0","137.0","55.0","1.8","1356","0.0","11.7","3.5","4.0","3.0","22.41"
"33","1","64.1","1.63","186.0","120.0","74.0","1.58","948","3.0","16.4","2.7","5.0","3.0","24.13"
"41","0","67","1.77","161.0","149.0","50.0","1.22","900","1.0","25.6","2.6","3.0","2.0","21.39"
"33","0","106.5","1.6","183.0","152.0","74.0","1.4","1170","3.0","27.3","3.3","4.0","2.0","41.6"
"19","0","95.1","1.85","190.0","143.0","50.0","1.21","952","0.0","25.3","2.3","4.0","2.0","27.79"
"45","1","65.5","1.57","192.0","133.0","59.0","0.66","395","2.0","34.3","2.3","2.0","1.0","26.57"
"49","0","105.7","1.64","198.0","155.0","59.0","1.2","921","2.0","29.5","3.1","3.0","2.0","39.3"
"44","1","48","1.76","189.0","124.0","52.0","0.88","491","0.0","28.6","2.6","2.0","1.0","15.5"
"37","1","69.5","1.5","196.0","130.0","66.0","0.69","448","2.0","32.8","2.4","2.0","1.0","30.89"
"41","0","66.1","1.69","187.0","143.0","68.0","0.77","545","0.0","27.4","3.4","2.0","1.0","23.14"
"29","0","68","1.7","190.0","150.0","60.0","0.76","627","1.0","28.9","2.9","2.0","1.0","23.53"
"52","0","50.3","1.78","170.0","132.0","67.0","0.85","555","1.0","24.5","2.3","2.0","1.0","15.88"
"50","1","69.3","1.68","182.0","135.0","51.0","1.2","729","1.0","30.3","2.0","2.0","1.0","24.55"
"50","0","86.7","1.63","161.0","143.0","58.0","1.7","1203","2.0","12.1","3.5","4.0","3.0","32.63"
"54","0","125.9","1.94","199.0","132.0","73.0","1.35","882","3.0","28.5","2.9","3.0","2.0","33.45"
"29","0","88.1","1.93","186.0","143.0","66.0","1.88","1479","2.0","11.1","3.5","5.0","3.0","23.65"
"20","0","124.3","1.82","194.0","145.0","63.0","1.25","997","2.0","22.4","3.2","3.0","2.0","37.53"
"18","0","62","1.85","161.0","121.0","53.0","0.88","586","3.0","23.7","3.0","3.0","1.0","18.12"
"50","1","69.7","1.72","198.0","135.0","66.0","1.24","753","3.0","27.3","2.0","4.0","2.0","23.56"
"57","1","60.9","1.52","196.0","157.0","66.0","1.31","926","3.0","30.6","1.8","3.0","2.0","26.36"
"27","0","76.5","1.97","180.0","165.0","61.0","1.13","1025","3.0","21.3","2.3","2.0","1.0","19.71"
"46","0","94.7","1.82","164.0","120.0","69.0","1.47","873","2.0","23.2","3.2","3.0","2.0","28.59"
"30","0","67.9","1.75","180.0","168.0","67.0","1.25","1155","0.0","29.1","3.1","2.0","1.0","22.17"
"29","0","121.1","1.87","188.0","130.0","52.0","1.31","937","1.0","24.1","3.2","4.0","2.0","34.63"
"48","1","71.5","1.64","179.0","154.0","60.0","1.46","1012","0.0","32.5","1.9","4.0","2.0","26.58"
"19","0","98.6","1.7","197.0","162.0","74.0","0.83","740","2.0","21.1","2.4","2.0","1.0","34.12"
"52","1","68.2","1.63","179.0","148.0","67.0","1.17","779","3.0","27.5","2.4","3.0","1.0","25.67"
"40","1","57.7","1.69","184.0","156.0","53.0","1.18","920","1.0","33.1","2.4","4.0","2.0","20.2"
"34","0","124.6","1.63","161.0","136.0","66.0","1.41","1055","1.0","27.6","2.8","3.0","2.0","46.9"
"43","1","73","1.59","191.0","158.0","67.0","1.31","931","0.0","28.9","2.2","3.0","1.0","28.88"
"25","1","59.4","1.51","185.0","161.0","54.0","1.62","1304","2.0","19.8","2.7","5.0","3.0","26.05"
"46","1","52","1.65","165.0","147.0","63.0","0.7","463","2.0","34.1","1.9","2.0","1.0","19.1"
"43","1","42.2","1.65","162.0","148.0","59.0","1.33","886","2.0","34.6","2.3","3.0","2.0","15.5"
"27","0","89.3","1.64","192.0","162.0","64.0","1.82","1622","1.0","12.1","3.5","4.0","3.0","33.2"
"43","0","110","1.76","160.0","122.0","50.0","1.09","658","0.0","22","3.4","3.0","1.0","35.51"
"51","1","66.2","1.58","164.0","129.0","65.0","0.86","499","1.0","31.3","2.3","3.0","1.0","26.52"
"58","0","58.6","1.66","172.0","161.0","60.0","1.21","964","1.0","26.8","2.9","2.0","1.0","21.27"
"24","0","51","1.67","178.0","133.0","72.0","0.97","710","3.0","21.3","2.8","3.0","1.0","18.29"
"21","0","101.5","1.95","171.0","131.0","69.0","0.97","699","0.0","27.9","3.1","3.0","1.0","26.69"
"28","0","114.2","1.87","184.0","166.0","55.0","1.05","959","3.0","20.2","3.2","3.0","2.0","32.66"
"46","0","54.4","1.72","194.0","161.0","73.0","0.91","725","2.0","24.8","2.9","2.0","1.0","18.39"
"53","1","52.4","1.57","171.0","149.0","71.0","1.34","898","1.0","28.3","2.2","3.0","2.0","21.26"
"42","0","85.2","1.81","189.0","151.0","65.0","1.54","1151","0.0","13.7","3.5","5.0","3.0","26.01"
"38","0","83.6","1.74","164.0","151.0","51.0","1.66","1379","2.0","11.6","3.5","5.0","3.0","27.61"
"53","0","115.4","1.92","193.0","161.0","50.0","1.36","1084","0.0","28.3","2.2","4.0","2.0","31.3"
"27","0","71.2","1.97","181.0","151.0","73.0","0.74","615","1.0","25.9","3.6","3.0","1.0","18.35"
"54","1","78.1","1.6","198.0","145.0","73.0","1.1","718","0.0","32.9","2.4","4.0","2.0","30.51"
"26","1","54.2","1.65","172.0","120.0","58.0","1.07","642","2.0","34.9","1.9","4.0","2.0","19.91"
"41","1","77.6","1.76","162.0","161.0","71.0","1.27","920","3.0","31.8","2.2","4.0","2.0","25.05"
"52","1","44.1","1.62","179.0","121.0","61.0","1.41","768","1.0","34.8","1.6","3.0","1.0","16.8"
"52","0","85.5","1.8","190.0","136.0","66.0","1.7","1144","3.0","10.1","3.5","5.0","3.0","26.39"
